sample	Best_Hit_ARO	ARO	ARG_loci	mobile_ARG_loci	mobile_ARG_fraction	plasmid_ARG_loci	plasmid_ARG_fraction
I_7-8	vanH gene in vanF cluster	3002945	1	0	0.0	0	0.0
I_7-8	vanH gene in vanO cluster	3002948	7	0	0.0	0	0.0
I_7-8	vanT gene in vanE cluster	3002971	1	0	0.0	0	0.0
I_7-8	vanT gene in vanG cluster	3002972	107	0	0.0	0	0.0
I_7-8	vanU gene in vanG cluster	3004253	1	0	0.0	0	0.0
I_7-8	vanW gene in vanG cluster	3002965	12	0	0.0	0	0.0
I_7-8	vanW gene in vanI cluster	3003724	57	0	0.0	0	0.0
I_7-8	vanX gene in vanA cluster	3002949	1	0	0.0	0	0.0
I_7-8	vanX gene in vanP cluster	3007190	1	0	0.0	0	0.0
I_7-8	vanXY gene in vanG cluster	3003069	1	0	0.0	0	0.0
I_7-8	vanY gene in vanA cluster	3002955	5	0	0.0	0	0.0
I_7-8	vanY gene in vanB cluster	3002956	45	4	0.08888888888888889	3	0.06666666666666667
I_7-8	vanY gene in vanF cluster	3002958	9	0	0.0	0	0.0
I_7-8	vanY gene in vanG cluster	3002959	9	0	0.0	0	0.0
I_7-8	vanY gene in vanM cluster	3002961	17	0	0.0	0	0.0
I_9-10	AAC(3)-IId	3004623	1	1	1.0	1	1.0
I_9-10	AAC(6')-IIa	3002594	1	0	0.0	0	0.0
I_9-10	AAC(6')-IIc	3002596	1	0	0.0	0	0.0
I_9-10	AAC(6')-Ib9	3002580	1	0	0.0	0	0.0
I_9-10	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	1	0	0.0	0	0.0
I_9-10	AAC(6')-Ii	3002556	1	1	1.0	1	1.0
I_9-10	AAC(6')-Iid	3002589	1	0	0.0	0	0.0
I_9-10	ACT-17	3001838	1	0	0.0	0	0.0
I_9-10	ACT-51	3006246	1	0	0.0	0	0.0
I_9-10	ACT-8	3001831	1	0	0.0	0	0.0
I_9-10	ANT(2'')-Ia	3000230	1	1	1.0	1	1.0
I_9-10	ANT(3'')-IIc	3004091	3	1	0.3333333333333333	1	0.3333333333333333
I_9-10	ANT(6)-Ib	3002629	1	0	0.0	0	0.0
I_9-10	APH(3')-IIIa	3002647	1	0	0.0	0	0.0
I_9-10	APH(3')-Ia	3002641	1	0	0.0	0	0.0
I_9-10	APH(3')-Ib	3002642	1	0	0.0	0	0.0
I_9-10	APH(3')-VIa	3002652	1	0	0.0	0	0.0
I_9-10	APH(6)-Id	3002660	1	1	1.0	1	1.0
I_9-10	AcrE	3000499	1	0	0.0	0	0.0
I_9-10	AcrS	3000656	1	0	0.0	0	0.0
I_9-10	ArnT	3005053	16	0	0.0	0	0.0
I_9-10	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	1	0	0.0	0	0.0
I_9-10	CARB-3	3002242	1	0	0.0	0	0.0
I_9-10	CMY-152	3005216	1	0	0.0	0	0.0
I_9-10	CMY-4	3002015	1	0	0.0	0	0.0
I_9-10	CRP	3000518	4	0	0.0	0	0.0
I_9-10	CTX-M-124	3001983	1	1	1.0	1	1.0
I_9-10	CTX-M-15	3001878	1	1	1.0	1	1.0
I_9-10	CTX-M-78	3001939	1	0	0.0	0	0.0
I_9-10	CTX-M-95	3001955	2	1	0.5	1	0.5
I_9-10	Campylobacter coli chloramphenicol acetyltransferase	3004454	1	0	0.0	0	0.0
I_9-10	CblA-1	3002999	1	0	0.0	0	0.0
I_9-10	CfxA3	3003003	1	1	1.0	1	1.0
I_9-10	CfxA6	3003097	1	0	0.0	0	0.0
I_9-10	Clostridioides difficile gyrB conferring resistance to fluoroquinolones	3004562	1	0	0.0	0	0.0
I_9-10	DHA-1	3002132	1	1	1.0	1	1.0
I_9-10	EBR-4	3005462	1	0	0.0	0	0.0
I_9-10	EC-15	3006876	1	0	0.0	0	0.0
I_9-10	EreA	3000361	1	0	0.0	0	0.0
I_9-10	EreA2	3002826	1	0	0.0	0	0.0
I_9-10	EreB	3000363	2	0	0.0	0	0.0
I_9-10	EreD	3004608	1	0	0.0	0	0.0
I_9-10	Erm(35)	3000604	1	1	1.0	1	1.0
I_9-10	Erm(47)	3003908	1	0	0.0	0	0.0
I_9-10	Erm(51)	3007033	1	1	1.0	1	1.0
I_9-10	ErmA	3000347	1	1	1.0	1	1.0
I_9-10	ErmB	3000375	1	1	1.0	1	1.0
I_9-10	ErmF	3000498	1	0	0.0	0	0.0
I_9-10	ErmG	3000522	2	0	0.0	0	0.0
I_9-10	ErmT	3000595	2	1	0.5	1	0.5
I_9-10	ErmX	3000596	1	0	0.0	0	0.0
I_9-10	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	3003807	1	1	1.0	1	1.0
I_9-10	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	8	1	0.125	1	0.125
I_9-10	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	6	0	0.0	0	0.0
I_9-10	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	3003889	2	0	0.0	0	0.0
I_9-10	Escherichia coli acrA	3004043	1	1	1.0	1	1.0
I_9-10	Escherichia coli emrE	3004039	2	0	0.0	0	0.0
I_9-10	Escherichia coli mdfA	3001328	1	0	0.0	0	0.0
I_9-10	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	1	1	1.0	1	1.0
I_9-10	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	2	2	1.0	2	1.0
I_9-10	FOX-5	3002159	1	0	0.0	0	0.0
I_9-10	FosA2	3002804	1	0	0.0	0	0.0
I_9-10	FosA4	3003210	1	0	0.0	0	0.0
I_9-10	FosA8	3007371	4	0	0.0	0	0.0
I_9-10	FosG	3007368	2	0	0.0	0	0.0
I_9-10	FosH	3007369	2	0	0.0	0	0.0
I_9-10	FosI	3007370	1	0	0.0	0	0.0
I_9-10	GES-5	3002334	1	1	1.0	1	1.0
I_9-10	H-NS	3000676	6	0	0.0	0	0.0
I_9-10	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	3	0	0.0	0	0.0
I_9-10	ICR-Mo	3004569	2	0	0.0	0	0.0
I_9-10	KPC-2	3002312	1	1	1.0	1	1.0
I_9-10	Klebsiella pneumoniae KpnE	3004580	11	0	0.0	0	0.0
I_9-10	Klebsiella pneumoniae KpnF	3004583	12	0	0.0	0	0.0
I_9-10	Klebsiella pneumoniae KpnG	3004588	1	0	0.0	0	0.0
I_9-10	Klebsiella pneumoniae KpnH	3004597	6	0	0.0	0	0.0
I_9-10	Laribacter hongkongensis ampC beta-lactamase	3004292	1	0	0.0	0	0.0
I_9-10	LnuH	3004600	2	0	0.0	0	0.0
I_9-10	LptD	3005059	1	0	0.0	0	0.0
I_9-10	MCR-3.17	3007278	1	0	0.0	0	0.0
I_9-10	MCR-5.1	3004332	1	1	1.0	1	1.0
I_9-10	Mef(En2)	3004659	1	0	0.0	0	0.0
I_9-10	Mrx	3003839	1	1	1.0	1	1.0
I_9-10	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	3003395	3	0	0.0	0	0.0
I_9-10	NPS-1	3004239	1	1	1.0	1	1.0
I_9-10	OKP-B-4	3002437	1	0	0.0	0	0.0
I_9-10	OXA-1	3001396	1	0	0.0	0	0.0
I_9-10	OXA-10	3001405	1	1	1.0	1	1.0
I_9-10	OXA-101	3001439	1	0	0.0	0	0.0
I_9-10	OXA-119	3001775	1	0	0.0	0	0.0
I_9-10	OXA-129	3001811	1	0	0.0	0	0.0
I_9-10	OXA-181	3001784	1	0	0.0	0	0.0
I_9-10	OXA-2	3001397	1	0	0.0	0	0.0
I_9-10	OXA-205	3001483	1	0	0.0	0	0.0
I_9-10	OXA-347	3001777	1	0	0.0	0	0.0
I_9-10	OXA-504	3005734	2	0	0.0	0	0.0
I_9-10	OXA-726	3005931	1	0	0.0	0	0.0
I_9-10	OXA-732	3005937	1	0	0.0	0	0.0
I_9-10	OXA-779	3005315	1	0	0.0	0	0.0
I_9-10	OXA-912	3006099	1	0	0.0	0	0.0
I_9-10	OXA-917	3006103	1	0	0.0	0	0.0
I_9-10	OXY-1-4	3002392	1	0	0.0	0	0.0
I_9-10	OmpA	3005044	1	0	0.0	0	0.0
I_9-10	PAU-1	3006964	1	0	0.0	0	0.0
I_9-10	PER-3	3002365	1	0	0.0	0	0.0
I_9-10	PmrF	3003578	1	0	0.0	0	0.0
I_9-10	QnrB6	3002720	1	0	0.0	0	0.0
I_9-10	QnrD1	3002788	1	0	0.0	0	0.0
I_9-10	QnrS1	3002790	1	1	1.0	1	1.0
I_9-10	QnrS2	3002791	1	0	0.0	0	0.0
I_9-10	QnrVC1	3002799	1	1	1.0	1	1.0
I_9-10	QnrVC4	3002801	1	0	0.0	0	0.0
I_9-10	RSA-1	3004444	1	0	0.0	0	0.0
I_9-10	SAT-2	3002895	1	1	1.0	1	1.0
I_9-10	SAT-4	3002897	1	0	0.0	0	0.0
I_9-10	SHV-1	3001059	1	1	1.0	1	1.0
I_9-10	TEM-1	3000873	1	0	0.0	0	0.0
I_9-10	VEB-19	3006214	1	0	0.0	0	0.0
I_9-10	VEB-3	3002372	1	1	1.0	1	1.0
I_9-10	YajC	3005040	1	0	0.0	0	0.0
I_9-10	YojI	3003952	1	0	0.0	0	0.0
I_9-10	aadA	3002601	1	0	0.0	0	0.0
I_9-10	aadA10	3004692	1	0	0.0	0	0.0
I_9-10	aadA13	3002613	1	0	0.0	0	0.0
I_9-10	aadA16	3002616	1	0	0.0	0	0.0
I_9-10	aadA2	3002602	1	1	1.0	1	1.0
I_9-10	aadA27	3004682	1	1	1.0	1	1.0
I_9-10	aadA4	3002604	1	0	0.0	0	0.0
I_9-10	aadA5	3002605	1	1	1.0	1	1.0
I_9-10	aadA6	3002606	1	0	0.0	0	0.0
I_9-10	aadA7	3002607	1	0	0.0	0	0.0
I_9-10	aadS	3004683	1	0	0.0	0	0.0
I_9-10	acrB	3000216	2	1	0.5	1	0.5
I_9-10	acrD	3000491	1	0	0.0	0	0.0
I_9-10	adeF	3000777	50	2	0.04	2	0.04
I_9-10	arr-8	3002853	1	0	0.0	0	0.0
I_9-10	bacA	3002986	1	0	0.0	0	0.0
I_9-10	baeR	3000828	6	1	0.16666666666666666	1	0.16666666666666666
I_9-10	baeS	3000829	1	0	0.0	0	0.0
I_9-10	catB10	3003110	1	0	0.0	0	0.0
I_9-10	catB8	3002680	1	0	0.0	0	0.0
I_9-10	catI	3002683	1	0	0.0	0	0.0
I_9-10	catQ	3002687	3	0	0.0	0	0.0
I_9-10	cmlA5	3002695	1	1	1.0	1	1.0
I_9-10	cmlA9	3005043	1	1	1.0	1	1.0
I_9-10	cmx	3002703	1	1	1.0	1	1.0
I_9-10	cpxA	3000830	1	0	0.0	0	0.0
I_9-10	dfrA1	3002854	1	0	0.0	0	0.0
I_9-10	dfrA10	3003011	1	0	0.0	0	0.0
I_9-10	dfrA12	3002858	1	0	0.0	0	0.0
I_9-10	dfrA14	3002859	1	1	1.0	1	1.0
I_9-10	dfrA15	3003013	1	1	1.0	1	1.0
I_9-10	dfrA17	3002860	1	0	0.0	0	0.0
I_9-10	dfrA19	3003015	1	0	0.0	0	0.0
I_9-10	dfrA23	3003019	1	0	0.0	0	0.0
I_9-10	dfrA27	3004550	1	0	0.0	0	0.0
I_9-10	dfrA3	3003105	1	0	0.0	0	0.0
I_9-10	dfrF	3002867	1	0	0.0	0	0.0
I_9-10	dfrG	3002868	1	1	1.0	1	1.0
I_9-10	efmA	3003954	1	0	0.0	0	0.0
I_9-10	emrA	3000027	1	1	1.0	1	1.0
I_9-10	emrB	3000074	6	3	0.5	3	0.5
I_9-10	emrR	3000516	3	2	0.6666666666666666	2	0.6666666666666666
I_9-10	emrY	3000254	1	1	1.0	1	1.0
I_9-10	eptA	3003576	1	1	1.0	1	1.0
I_9-10	eptB	3005047	3	2	0.6666666666666666	2	0.6666666666666666
I_9-10	evgA	3000832	1	1	1.0	1	1.0
I_9-10	evgS	3000833	1	1	1.0	1	1.0
I_9-10	floR	3002705	1	1	1.0	1	1.0
I_9-10	fosA5	3003209	4	1	0.25	1	0.25
I_9-10	gadW	3003838	1	0	0.0	0	0.0
I_9-10	gadX	3000508	1	0	0.0	0	0.0
I_9-10	kdpE	3003841	1	1	1.0	1	1.0
I_9-10	leuO	3003843	12	0	0.0	0	0.0
I_9-10	lmrD	3002882	1	0	0.0	0	0.0
I_9-10	lnuA	3002835	1	0	0.0	0	0.0
I_9-10	lnuB	3002836	2	1	0.5	1	0.5
I_9-10	lnuC	3002837	1	0	0.0	0	0.0
I_9-10	marA	3000263	7	1	0.14285714285714285	1	0.14285714285714285
I_9-10	mcr-10.1	3007137	1	0	0.0	0	0.0
I_9-10	mdtA	3000792	1	1	1.0	1	1.0
I_9-10	mdtB	3000793	1	1	1.0	1	1.0
I_9-10	mdtC	3000794	1	0	0.0	0	0.0
I_9-10	mdtE	3000795	1	0	0.0	0	0.0
I_9-10	mdtF	3000796	1	0	0.0	0	0.0
I_9-10	mdtG	3001329	1	0	0.0	0	0.0
I_9-10	mdtH	3001216	1	0	0.0	0	0.0
I_9-10	mdtM	3001214	2	0	0.0	0	0.0
I_9-10	mdtP	3003550	1	1	1.0	1	1.0
I_9-10	mefF	3007044	1	1	1.0	1	1.0
I_9-10	mefH	3007047	1	0	0.0	0	0.0
I_9-10	mefJ	3007049	1	0	0.0	0	0.0
I_9-10	mphA	3000316	1	1	1.0	1	1.0
I_9-10	mphE	3003741	1	1	1.0	1	1.0
I_9-10	mphF	3003071	1	1	1.0	1	1.0
I_9-10	mphG	3003742	2	0	0.0	0	0.0
I_9-10	msbA	3003950	6	0	0.0	0	0.0
I_9-10	msr(G)	3007042	1	1	1.0	1	1.0
I_9-10	msrE	3003109	1	1	1.0	1	1.0
I_9-10	nimA	3007104	4	0	0.0	0	0.0
I_9-10	nimB	3004655	3	0	0.0	0	0.0
I_9-10	nimE	3007107	2	1	0.5	1	0.5
I_9-10	nimG	3007109	4	0	0.0	0	0.0
I_9-10	nimI	3007111	1	0	0.0	0	0.0
I_9-10	nimJ	3007112	9	1	0.1111111111111111	1	0.1111111111111111
I_9-10	oqxA	3003922	2	0	0.0	0	0.0
I_9-10	patB	3000025	1	0	0.0	0	0.0
I_9-10	qacEdelta1	3005010	1	1	1.0	1	1.0
I_9-10	qacG	3007015	44	0	0.0	0	0.0
I_9-10	qacJ	3007014	15	0	0.0	0	0.0
I_9-10	qacL	3005098	2	0	0.0	0	0.0
I_9-10	ramA	3000823	2	1	0.5	1	0.5
I_9-10	rsmA	3005069	19	0	0.0	0	0.0
I_9-10	sul3	3000413	1	0	0.0	0	0.0
I_9-10	sul4	3004361	1	0	0.0	0	0.0
I_9-10	tet(32)	3000196	2	1	0.5	1	0.5
I_9-10	tet(33)	3000478	1	1	1.0	1	1.0
I_9-10	tet(36)	3000197	7	0	0.0	0	0.0
I_9-10	tet(39)	3000566	1	1	1.0	1	1.0
I_9-10	tet(44)	3000556	4	0	0.0	0	0.0
I_9-10	tet(A)	3000165	1	1	1.0	1	1.0
I_9-10	tet(B)	3000166	1	1	1.0	1	1.0
I_9-10	tet(C)	3000167	1	0	0.0	0	0.0
I_9-10	tet(M)	3000186	2	0	0.0	0	0.0
I_9-10	tet(O)	3000190	1	0	0.0	0	0.0
I_9-10	tet(Q)	3000191	10	1	0.1	1	0.1
I_9-10	tet(S)	3000192	1	0	0.0	0	0.0
I_9-10	tet(U)	3004650	1	1	1.0	1	1.0
I_9-10	tet(W)	3000194	1	1	1.0	1	1.0
I_9-10	tet(W/N/W)	3004442	4	1	0.25	1	0.25
I_9-10	tetB(P)	3000195	2	2	1.0	2	1.0
I_9-10	tetR	3003479	1	1	1.0	1	1.0
I_9-10	ugd	3003577	1	0	0.0	0	0.0
I_9-10	vanG	3002909	23	1	0.043478260869565216	1	0.043478260869565216
I_9-10	vanH gene in vanA cluster	3002942	1	0	0.0	0	0.0
I_9-10	vanH gene in vanB cluster	3002943	3	0	0.0	0	0.0
I_9-10	vanH gene in vanF cluster	3002945	2	0	0.0	0	0.0
I_9-10	vanH gene in vanM cluster	3002947	1	0	0.0	0	0.0
I_9-10	vanH gene in vanO cluster	3002948	7	0	0.0	0	0.0
I_9-10	vanT gene in vanE cluster	3002971	3	0	0.0	0	0.0
I_9-10	vanT gene in vanG cluster	3002972	105	1	0.009523809523809525	1	0.009523809523809525
I_9-10	vanU gene in vanG cluster	3004253	1	0	0.0	0	0.0
I_9-10	vanW gene in vanG cluster	3002965	12	0	0.0	0	0.0
I_9-10	vanW gene in vanI cluster	3003724	64	1	0.015625	1	0.015625
I_9-10	vanXY gene in vanG cluster	3003069	2	1	0.5	1	0.5
I_9-10	vanY gene in vanA cluster	3002955	8	0	0.0	0	0.0
I_9-10	vanY gene in vanB cluster	3002956	49	2	0.04081632653061224	1	0.02040816326530612
I_9-10	vanY gene in vanF cluster	3002958	13	0	0.0	0	0.0
I_9-10	vanY gene in vanG cluster	3002959	17	0	0.0	0	0.0
I_9-10	vanY gene in vanM cluster	3002961	12	0	0.0	0	0.0
RW_1	AAC(3)-IId	3004623	1	1	1.0	1	1.0
RW_1	AAC(6')-I30	3002588	1	0	0.0	0	0.0
RW_1	AAC(6')-IIa	3002594	1	0	0.0	0	0.0
RW_1	AAC(6')-IIc	3002596	1	0	0.0	0	0.0
RW_1	AAC(6')-Ia	3002545	1	0	0.0	0	0.0
RW_1	AAC(6')-Ib9	3002580	1	1	1.0	1	1.0
RW_1	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	1	0	0.0	0	0.0
RW_1	ACI-1	3004359	1	1	1.0	0	0.0
RW_1	ANT(2'')-Ia	3000230	1	1	1.0	1	1.0
RW_1	ANT(3'')-IIa	3004089	1	1	1.0	1	1.0
RW_1	ANT(3'')-IIc	3004091	1	1	1.0	1	1.0
RW_1	ANT(6)-Ia	3002626	1	0	0.0	0	0.0
RW_1	ANT(6)-Ib	3002629	1	0	0.0	0	0.0
RW_1	APH(2'')-Ie	3002634	1	0	0.0	0	0.0
RW_1	APH(3'')-Ib	3002639	1	1	1.0	1	1.0
RW_1	APH(3')-IIIa	3002647	1	0	0.0	0	0.0
RW_1	APH(3')-Ia	3002641	1	0	0.0	0	0.0
RW_1	APH(3')-Ib	3002642	1	1	1.0	1	1.0
RW_1	APH(3')-VIa	3002652	1	0	0.0	0	0.0
RW_1	APH(6)-Id	3002660	1	1	1.0	1	1.0
RW_1	AcrE	3000499	1	0	0.0	0	0.0
RW_1	AcrF	3000502	1	0	0.0	0	0.0
RW_1	AcrS	3000656	1	0	0.0	0	0.0
RW_1	ArnT	3005053	2	0	0.0	0	0.0
RW_1	BRP(MBL)	3001205	1	0	0.0	0	0.0
RW_1	CARB-16	3002255	1	0	0.0	0	0.0
RW_1	CARB-3	3002242	1	0	0.0	0	0.0
RW_1	CMY-4	3002015	1	0	0.0	0	0.0
RW_1	CRP	3000518	3	0	0.0	0	0.0
RW_1	CTX-M-3	3001866	1	0	0.0	0	0.0
RW_1	Campylobacter coli chloramphenicol acetyltransferase	3004454	1	0	0.0	0	0.0
RW_1	CblA-1	3002999	1	0	0.0	0	0.0
RW_1	CfxA3	3003003	1	1	1.0	1	1.0
RW_1	CfxA6	3003097	1	0	0.0	0	0.0
RW_1	DHA-1	3002132	1	1	1.0	1	1.0
RW_1	EC-15	3006876	1	0	0.0	0	0.0
RW_1	EreA	3000361	1	0	0.0	0	0.0
RW_1	EreA2	3002826	1	1	1.0	1	1.0
RW_1	EreB	3000363	2	0	0.0	0	0.0
RW_1	EreD	3004608	2	0	0.0	0	0.0
RW_1	Erm(35)	3000604	2	1	0.5	1	0.5
RW_1	Erm(51)	3007033	1	1	1.0	1	1.0
RW_1	ErmB	3000375	1	0	0.0	0	0.0
RW_1	ErmF	3000498	1	0	0.0	0	0.0
RW_1	ErmG	3000522	2	0	0.0	0	0.0
RW_1	ErmT	3000595	2	2	1.0	2	1.0
RW_1	ErmX	3000596	1	1	1.0	1	1.0
RW_1	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	3003807	1	0	0.0	0	0.0
RW_1	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	1	1	1.0	1	1.0
RW_1	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	2	0	0.0	0	0.0
RW_1	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	3003889	1	0	0.0	0	0.0
RW_1	Escherichia coli acrA	3004043	1	0	0.0	0	0.0
RW_1	Escherichia coli emrE	3004039	1	0	0.0	0	0.0
RW_1	Escherichia coli mdfA	3001328	1	0	0.0	0	0.0
RW_1	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	1	1	1.0	1	1.0
RW_1	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	1	1	1.0	1	1.0
RW_1	FosA8	3007371	1	0	0.0	0	0.0
RW_1	FosG	3007368	1	0	0.0	0	0.0
RW_1	FosI	3007370	2	0	0.0	0	0.0
RW_1	GES-1	3002330	1	0	0.0	0	0.0
RW_1	H-NS	3000676	1	0	0.0	0	0.0
RW_1	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	2	0	0.0	0	0.0
RW_1	ICR-Mo	3004569	3	0	0.0	0	0.0
RW_1	Klebsiella pneumoniae KpnE	3004580	2	0	0.0	0	0.0
RW_1	Klebsiella pneumoniae KpnF	3004583	2	0	0.0	0	0.0
RW_1	Klebsiella pneumoniae KpnH	3004597	1	0	0.0	0	0.0
RW_1	Laribacter hongkongensis ampC beta-lactamase	3004292	1	0	0.0	0	0.0
RW_1	LnuH	3004600	2	0	0.0	0	0.0
RW_1	MCR-3.17	3007278	1	1	1.0	1	1.0
RW_1	MCR-5.1	3004332	1	1	1.0	1	1.0
RW_1	MOX-9	3002191	1	0	0.0	0	0.0
RW_1	Mef(En2)	3004659	1	1	1.0	1	1.0
RW_1	Mrx	3003839	1	1	1.0	1	1.0
RW_1	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	3003395	1	0	0.0	0	0.0
RW_1	NDM-4	3002355	1	0	0.0	0	0.0
RW_1	NPS-1	3004239	1	0	0.0	0	0.0
RW_1	OXA-1	3001396	1	0	0.0	0	0.0
RW_1	OXA-10	3001405	1	1	1.0	1	1.0
RW_1	OXA-2	3001397	1	0	0.0	0	0.0
RW_1	OXA-20	3001415	1	0	0.0	0	0.0
RW_1	OXA-21	3001416	1	0	0.0	0	0.0
RW_1	OXA-309	3001504	1	0	0.0	0	0.0
RW_1	OXA-347	3001777	1	0	0.0	0	0.0
RW_1	OXA-48	3001782	1	0	0.0	0	0.0
RW_1	OXA-726	3005931	1	0	0.0	0	0.0
RW_1	OXA-732	3005937	1	0	0.0	0	0.0
RW_1	OXA-917	3006103	1	0	0.0	0	0.0
RW_1	PER-1	3002363	1	1	1.0	1	1.0
RW_1	PmrF	3003578	1	0	0.0	0	0.0
RW_1	QnrD1	3002788	1	0	0.0	0	0.0
RW_1	QnrS1	3002790	1	1	1.0	1	1.0
RW_1	QnrS2	3002791	1	1	1.0	1	1.0
RW_1	QnrVC1	3002799	1	0	0.0	0	0.0
RW_1	QnrVC4	3002801	1	0	0.0	0	0.0
RW_1	RSA-1	3004444	1	1	1.0	1	1.0
RW_1	RSA-2	3004445	1	0	0.0	0	0.0
RW_1	SAT-4	3002897	1	0	0.0	0	0.0
RW_1	TRU-1	3004450	1	0	0.0	0	0.0
RW_1	VEB-19	3006214	1	0	0.0	0	0.0
RW_1	VEB-3	3002372	1	0	0.0	0	0.0
RW_1	YojI	3003952	1	0	0.0	0	0.0
RW_1	aad(6)	3002628	1	0	0.0	0	0.0
RW_1	aadA	3002601	1	0	0.0	0	0.0
RW_1	aadA13	3002613	1	0	0.0	0	0.0
RW_1	aadA16	3002616	1	0	0.0	0	0.0
RW_1	aadA2	3002602	1	0	0.0	0	0.0
RW_1	aadA27	3004682	1	0	0.0	0	0.0
RW_1	aadA4	3002604	1	0	0.0	0	0.0
RW_1	aadA5	3002605	1	0	0.0	0	0.0
RW_1	aadA6	3002606	1	0	0.0	0	0.0
RW_1	aadS	3004683	1	0	0.0	0	0.0
RW_1	acrB	3000216	1	0	0.0	0	0.0
RW_1	acrD	3000491	1	0	0.0	0	0.0
RW_1	adeF	3000777	37	2	0.05405405405405406	2	0.05405405405405406
RW_1	aphA15	3004675	1	0	0.0	0	0.0
RW_1	bacA	3002986	1	0	0.0	0	0.0
RW_1	baeR	3000828	1	1	1.0	1	1.0
RW_1	baeS	3000829	1	1	1.0	1	1.0
RW_1	catB3	3002676	1	0	0.0	0	0.0
RW_1	catB8	3002680	1	0	0.0	0	0.0
RW_1	catQ	3002687	3	0	0.0	0	0.0
RW_1	cmlA5	3002695	1	1	1.0	1	1.0
RW_1	cmlA9	3005043	1	1	1.0	1	1.0
RW_1	cpxA	3000830	1	1	1.0	1	1.0
RW_1	dfrA1	3002854	1	1	1.0	1	1.0
RW_1	dfrA12	3002858	1	0	0.0	0	0.0
RW_1	dfrA14	3002859	1	1	1.0	1	1.0
RW_1	dfrA15	3003013	1	0	0.0	0	0.0
RW_1	dfrB5	3004549	1	1	1.0	1	1.0
RW_1	dfrF	3002867	1	0	0.0	0	0.0
RW_1	dfrG	3002868	1	0	0.0	0	0.0
RW_1	emrA	3000027	1	1	1.0	1	1.0
RW_1	emrB	3000074	1	1	1.0	1	1.0
RW_1	emrR	3000516	2	2	1.0	2	1.0
RW_1	emrY	3000254	1	1	1.0	1	1.0
RW_1	evgA	3000832	1	1	1.0	1	1.0
RW_1	leuO	3003843	2	0	0.0	0	0.0
RW_1	lnuB	3002836	1	0	0.0	0	0.0
RW_1	lnuC	3002837	1	0	0.0	0	0.0
RW_1	lnuF	3002839	1	0	0.0	0	0.0
RW_1	marA	3000263	1	1	1.0	1	1.0
RW_1	mdtA	3000792	1	1	1.0	1	1.0
RW_1	mdtF	3000796	1	0	0.0	0	0.0
RW_1	mdtG	3001329	1	0	0.0	0	0.0
RW_1	mdtH	3001216	1	0	0.0	0	0.0
RW_1	mdtN	3003548	1	1	1.0	1	1.0
RW_1	mdtO	3003549	1	1	1.0	1	1.0
RW_1	mdtP	3003550	1	1	1.0	1	1.0
RW_1	mefJ	3007049	1	0	0.0	0	0.0
RW_1	mphA	3000316	1	1	1.0	1	1.0
RW_1	mphE	3003741	1	1	1.0	1	1.0
RW_1	mphF	3003071	1	1	1.0	1	1.0
RW_1	mphG	3003742	4	0	0.0	0	0.0
RW_1	msbA	3003950	1	0	0.0	0	0.0
RW_1	msrE	3003109	1	1	1.0	1	1.0
RW_1	nimA	3007104	2	0	0.0	0	0.0
RW_1	nimB	3004655	1	0	0.0	0	0.0
RW_1	nimE	3007107	2	1	0.5	1	0.5
RW_1	nimF	3007108	1	0	0.0	0	0.0
RW_1	nimG	3007109	7	0	0.0	0	0.0
RW_1	nimI	3007111	2	0	0.0	0	0.0
RW_1	nimJ	3007112	8	0	0.0	0	0.0
RW_1	patB	3000025	1	0	0.0	0	0.0
RW_1	poxtA	3004470	2	0	0.0	0	0.0
RW_1	qacEdelta1	3005010	1	0	0.0	0	0.0
RW_1	qacG	3007015	29	2	0.06896551724137931	2	0.06896551724137931
RW_1	qacJ	3007014	19	1	0.05263157894736842	1	0.05263157894736842
RW_1	qacL	3005098	2	1	0.5	1	0.5
RW_1	rsmA	3005069	10	0	0.0	0	0.0
RW_1	sul2	3000412	1	1	1.0	1	1.0
RW_1	sul3	3000413	1	0	0.0	0	0.0
RW_1	sul4	3004361	1	0	0.0	0	0.0
